onset	duration	trial_type	value	sample	trial	number_trial	EEG_trigger
15.995000124996874	60	click	0	159954	0	0	1
76.13369665758356	60	click	0	761356	1	1	1
136.37899052523687	60	click	0	1363824	2	2	1
196.51768705782357	60	click	0	1965226	3	3	1
256.74178145546364	60	click	0	2567482	4	4	1
316.9443763905902	60	click	0	3169523	5	5	1
377.1044723881903	60	click	0	3771139	6	6	1
437.2430689232769	60	click	0	4372540	7	7	1
497.3817654558636	60	click	0	4973942	8	8	1
557.5418614534636	60	click	0	5575558	9	9	1
628.347191320217	12	chn_aud	7	6283629	10	35	1
640.8484787880303	12	eng_aud	8	6408645	11	4	1
653.371165720857	12	acoustic	1	6533875	12	0	1
665.8938526536837	12	classical	2	6659105	13	2	1
678.4165395865103	12	news	11	6784335	14	25	1
690.9178270543237	12	talk	12	6909351	15	18	1
703.4405139871503	12	interview	9	7034581	16	21	1
722.2778430539237	12	lecture	10	7222959	17	1	1
734.8005299867503	12	metal	5	7348189	18	3	1
747.323216919577	12	hiphop	3	7473419	19	16	1
759.8459038524037	12	jazz	4	7598649	20	36	1
772.3684907877303	12	pop	6	7723878	21	20	1
784.8698782530437	12	classical	2	7848895	22	18	1
797.3925651858704	12	interview	9	7974125	23	22	1
814.8645283867903	12	pop	6	8148849	24	35	1
827.387215319617	12	jazz	4	8274079	25	6	1
839.8885027874303	12	chn_aud	7	8399095	26	23	1
852.3898902527437	12	eng_aud	8	8524112	27	22	1
864.9125771855704	12	news	11	8649342	28	35	1
884.7738806529836	12	acoustic	1	8847960	29	27	1
897.2965675858104	12	metal	5	8973190	30	10	1
909.7978550536236	12	hiphop	3	9098206	31	10	1
922.3205419864504	12	talk	12	9223436	32	26	1
934.8219294517637	12	lecture	10	9348453	33	23	1
947.3446163845904	12	news	11	9473683	34	17	1
959.867203319917	12	classical	2	9598912	35	6	1
978.5765355866104	12	lecture	10	9786010	36	30	1
991.099222519437	12	metal	5	9911240	37	17	1
1003.6006099847503	12	hiphop	3	10036257	38	4	1
1016.123296917577	12	jazz	4	10161487	39	19	1
1028.6458838529036	12	eng_aud	8	10286716	40	14	1
1044.7738806529837	12	acoustic	1	10448000	41	23	1
1057.2965675858104	12	talk	12	10573230	42	33	1
