onset	duration	trial_type	value	sample	trial	number_trial	EEG_trigger
8.629084272893177	60	click	0	86293	0	0	1
68.85307867303318	60	click	0	688548	1	1	1
129.03447413814655	60	click	0	1290377	2	2	1
189.27976800579987	60	click	0	1892845	3	3	1
249.48246293842655	60	click	0	2494887	4	4	1
309.7278568035799	60	click	0	3097356	5	5	1
369.9305517362066	60	click	0	3699398	6	6	1
430.1118472038199	60	click	0	4301226	7	7	1
490.31454213644656	60	click	0	4903268	8	8	1
550.4532386690332	60	click	0	5504670	9	9	1
629.8132546686332	12	chn_aud	7	6298290	10	35	1
642.3359416014599	12	eng_aud	8	6423520	11	4	1
654.8586285342866	12	acoustic	1	6548750	12	0	1
667.3599160020999	12	classical	2	6673766	13	2	1
679.8826029349266	12	news	11	6798996	14	25	1
692.4052898677533	12	talk	12	6924226	15	18	1
704.9065773355666	12	interview	9	7049242	16	21	1
723.3813154671133	12	lecture	10	7233994	17	1	1
735.90400239994	12	metal	5	7359224	18	3	1
748.4265893352666	12	hiphop	3	7484453	19	16	1
760.9492762680933	12	jazz	4	7609683	20	36	1
773.47196320092	12	pop	6	7734913	21	20	1
785.9733506662334	12	classical	2	7859930	22	18	1
798.49593760156	12	interview	9	7985159	23	22	1
814.1119472013199	12	pop	6	8141323	24	35	1
826.6346341341466	12	jazz	4	8266553	25	6	1
839.13602159946	12	chn_aud	7	8391570	26	23	1
851.6587085322867	12	eng_aud	8	8516800	27	22	1
864.1812954676133	12	news	11	8642029	28	35	1
881.18397040074	12	acoustic	1	8812060	29	27	1
893.6853578660533	12	metal	5	8937077	30	10	1
906.20804479888	12	hiphop	3	9062307	31	10	1
918.7307317317067	12	talk	12	9187537	32	26	1
931.2533186670333	12	lecture	10	9312766	33	23	1
943.77600559986	12	news	11	9437996	34	17	1
956.2986925326867	12	classical	2	9563226	35	6	1
972.2986925326867	12	lecture	10	9723230	36	30	1
984.8213794655134	12	metal	5	9848460	37	17	1
997.3226669333267	12	hiphop	3	9973476	38	4	1
1009.8453538661533	12	jazz	4	10098706	39	19	1
1022.36804079898	12	eng_aud	8	10223936	40	14	1
1039.32801679958	12	acoustic	1	10393540	41	23	1
1051.8507037324066	12	talk	12	10518770	42	33	1
1064.3733906652333	12	interview	9	10644000	43	37	1
1076.89607759806	12	chn_aud	7	10769230	44	36	1
1089.3973650658734	12	pop	6	10894246	45	9	1
1101.8987525311868	12	pop	6	11019263	46	27	1
1116.5333866653334	12	jazz	4	11165613	47	22	1
1129.0347741306468	12	eng_aud	8	11290630	48	0	1
1141.53606159846	12	talk	12	11415646	49	23	1
1154.0587485312867	12	classical	2	11540876	50	39	1
1166.5600359991	12	acoustic	1	11665892	51	7	1
1179.0827229319268	12	chn_aud	7	11791122	52	25	1
1191.6054098647535	12	news	11	11916352	53	29	1
1207.3067173320667	12	hiphop	3	12073369	54	22	1
1219.8294042648934	12	interview	9	12198599	55	20	1
1232.35209119772	12	metal	5	12323829	56	15	1
1244.8534786630335	12	lecture	10	12448846	57	21	1
1257.3760655983601	12	classical	2	12574075	58	17	1
1269.8987525311868	12	news	11	12699305	59	21	1
1282.4214394640135	12	interview	9	12824535	60	38	1
1297.8027549311266	12	lecture	10	12978352	61	5	1
1310.3254418639533	12	chn_aud	7	13103582	62	28	1
1322.84812879678	12	metal	5	13228812	63	33	1
1335.3708157296066	12	hiphop	3	13354042	64	5	1
1347.8935026624335	12	acoustic	1	13479272	65	30	1
1363.4028149296269	12	talk	12	13634369	66	3	1
1375.90410239744	12	jazz	4	13759385	67	32	1
1388.4267893302667	12	pop	6	13884615	68	33	1
1400.9494762630934	12	eng_aud	8	14009845	69	6	1
1413.47216319592	12	classical	2	14135075	70	16	1
1425.9948501287467	12	chn_aud	7	14260305	71	26	1
1438.4961375965602	12	talk	12	14385321	72	31	1
1453.600159996	12	lecture	10	14536365	73	34	1
1466.1228469288267	12	news	11	14661595	74	20	1
1478.62413439664	12	eng_aud	8	14786611	75	29	1
1491.1468213294668	12	interview	9	14911841	76	8	1
1503.6695082622934	12	acoustic	1	15037071	77	16	1
1518.0908477288067	12	jazz	4	15181288	78	38	1
1530.5921351966201	12	pop	6	15306304	79	23	1
