onset	duration	trial_type	value	sample	trial	number_trial	EEG_trigger	stim_file
9.45726356841079	60	click	0	94575	0	0	1	/stimuli/click/click000.wav
69.63865903352416	60	click	0	696404	1	1	1	/stimuli/click/click001.wav
129.77735556611086	60	click	0	1297806	2	2	1	/stimuli/click/click002.wav
190.00134996625084	60	click	0	1900061	3	3	1	/stimuli/click/click003.wav
250.20404489887756	60	click	0	2502103	4	4	1	/stimuli/click/click004.wav
310.40673983150424	60	click	0	3104145	5	5	1	/stimuli/click/click005.wav
370.6094347641309	60	click	0	3706187	6	6	1	/stimuli/click/click006.wav
430.8121296967576	60	click	0	4308229	7	7	1	/stimuli/click/click007.wav
491.0574235644109	60	click	0	4910697	8	8	1	/stimuli/click/click008.wav
551.2601184970375	60	click	0	5512739	9	9	1	/stimuli/click/click009.wav
623.6442088947776	12	chn_aud	7	6236598	10	35	1	/stimuli/chn_aud/chn_aud035.wav
636.145496362591	12	eng_aud	8	6361614	11	4	1	/stimuli/eng_aud/eng_aud004.wav
648.6468838279043	12	acoustic	1	6486631	12	0	1	/stimuli/acoustic/acoustic000.wav
661.169470763231	12	classical	2	6611860	13	2	1	/stimuli/classical/classical002.wav
673.6921576960576	12	news	11	6737090	14	25	1	/stimuli/news/news025.wav
686.1935451613709	12	talk	12	6862107	15	18	1	/stimuli/talk/talk018.wav
698.7162320941976	12	interview	9	6987337	16	21	1	/stimuli/interview/interview021.wav
714.6522336941576	12	lecture	10	7146701	17	1	1	/stimuli/lecture/lecture001.wav
727.1749206269843	12	metal	5	7271931	18	3	1	/stimuli/metal/metal003.wav
739.697507562311	12	hiphop	3	7397160	19	16	1	/stimuli/hiphop/hiphop016.wav
752.2201944951377	12	jazz	4	7522390	20	36	1	/stimuli/jazz/jazz036.wav
764.721581960451	12	pop	6	7647407	21	20	1	/stimuli/pop/pop020.wav
777.2442688932776	12	classical	2	7772637	22	18	1	/stimuli/classical/classical018.wav
789.7668558286043	12	interview	9	7897866	23	22	1	/stimuli/interview/interview022.wav
805.5108622284442	12	pop	6	8055310	24	35	1	/stimuli/pop/pop035.wav
818.0122496937577	12	jazz	4	8180327	25	6	1	/stimuli/jazz/jazz006.wav
830.5349366265843	12	chn_aud	7	8305557	26	23	1	/stimuli/chn_aud/chn_aud023.wav
843.0362240943977	12	eng_aud	8	8430573	27	22	1	/stimuli/eng_aud/eng_aud022.wav
855.5589110272243	12	news	11	8555803	28	35	1	/stimuli/news/news035.wav
871.0469238269043	12	acoustic	1	8710687	29	27	1	/stimuli/acoustic/acoustic027.wav
883.5482112947176	12	metal	5	8835703	30	10	1	/stimuli/metal/metal010.wav
896.0708982275443	12	hiphop	3	8960933	31	10	1	/stimuli/hiphop/hiphop010.wav
908.5935851603708	12	talk	12	9086163	32	26	1	/stimuli/talk/talk026.wav
921.1162720931976	12	lecture	10	9211393	33	23	1	/stimuli/lecture/lecture023.wav
933.6389590260244	12	news	11	9336623	34	17	1	/stimuli/news/news017.wav
946.1402464938376	12	classical	2	9461639	35	6	1	/stimuli/classical/classical006.wav
961.6069598260044	12	lecture	10	9616310	36	30	1	/stimuli/lecture/lecture030.wav
974.129646758831	12	metal	5	9741540	37	17	1	/stimuli/metal/metal017.wav
986.6523336916578	12	hiphop	3	9866770	38	4	1	/stimuli/hiphop/hiphop004.wav
999.153621159471	12	jazz	4	9991786	39	19	1	/stimuli/jazz/jazz019.wav
1011.6763080922976	12	eng_aud	8	10117016	40	14	1	/stimuli/eng_aud/eng_aud014.wav
1027.7403064923376	12	acoustic	1	10277660	41	23	1	/stimuli/acoustic/acoustic023.wav
1040.241593960151	12	talk	12	10402676	42	33	1	/stimuli/talk/talk033.wav
