onset	duration	trial_type	value	sample	trial	number_trial	EEG_trigger	stim_file
28.200294992625185	12	chn_aud	7	282010	0	35	1	chn_aud/chn_aud035.wav
40.70168245793855	12	eng_aud	8	407027	1	4	1	eng_aud/eng_aud004.wav
53.22436939076523	12	acoustic	1	532257	2	0	1	acoustic/acoustic000.wav
65.72565685857853	12	classical	2	657273	3	2	1	classical/classical002.wav
78.2270443238919	12	news	11	782290	4	25	1	news/news025.wav
90.7283317917052	12	talk	12	907306	5	18	1	talk/talk018.wav
103.25101872453187	12	interview	9	1032536	6	21	1	interview/interview021.wav
122.94172645683858	12	lecture	10	1229448	7	1	1	lecture/lecture001.wav
135.4430139246519	12	metal	5	1354464	8	3	1	metal/metal003.wav
147.94440138996526	12	hiphop	3	1479481	9	16	1	hiphop/hiphop016.wav
160.44568885777855	12	jazz	4	1604497	10	36	1	jazz/jazz036.wav
172.96837579060522	12	pop	6	1729727	11	20	1	pop/pop020.wav
185.4696632584185	12	classical	2	1854743	12	18	1	classical/classical018.wav
197.9710507237319	12	interview	9	1979760	13	22	1	interview/interview022.wav
214.5257368565786	12	pop	6	2145311	14	35	1	pop/pop035.wav
227.0270243243919	12	jazz	4	2270327	15	6	1	jazz/jazz006.wav
239.5497112572185	12	chn_aud	7	2395557	16	23	1	chn_aud/chn_aud023.wav
252.05109872253195	12	eng_aud	8	2520574	17	22	1	eng_aud/eng_aud022.wav
264.55238619034526	12	news	11	2645590	18	35	1	news/news035.wav
282.9417264568386	12	acoustic	1	2829488	19	27	1	acoustic/acoustic027.wav
295.44311392215195	12	metal	5	2954505	20	10	1	metal/metal010.wav
307.94440138996526	12	hiphop	3	3079521	21	10	1	hiphop/hiphop010.wav
320.46708832279194	12	talk	12	3204751	22	26	1	talk/talk026.wav
332.96837579060525	12	lecture	10	3329767	23	23	1	lecture/lecture023.wav
345.4697632559186	12	news	11	3454784	24	17	1	news/news017.wav
357.97105072373193	12	classical	2	3579800	25	6	1	classical/classical006.wav
374.2910427239319	12	lecture	10	3743004	26	30	1	lecture/lecture030.wav
386.7924301892453	12	metal	5	3868021	27	17	1	metal/metal017.wav
399.29371765705855	12	hiphop	3	3993037	28	4	1	hiphop/hiphop004.wav
411.7951051223719	12	jazz	4	4118054	29	19	1	jazz/jazz019.wav
424.3177920551986	12	eng_aud	8	4243284	30	14	1	eng_aud/eng_aud014.wav
441.9390515237119	12	acoustic	1	4419501	31	23	1	acoustic/acoustic023.wav
454.44043898902527	12	talk	12	4544518	32	33	1	talk/talk033.wav
466.9417264568386	12	interview	9	4669534	33	37	1	interview/interview037.wav
479.46441338966525	12	chn_aud	7	4794764	34	36	1	chn_aud/chn_aud036.wav
491.9658008549786	12	pop	6	4919781	35	9	1	pop/pop009.wav
504.467088322792	12	pop	6	5044797	36	27	1	pop/pop027.wav
521.619059523512	12	jazz	4	5216321	37	22	1	jazz/jazz022.wav
534.1417464563386	12	eng_aud	8	5341551	38	0	1	eng_aud/eng_aud000.wav
546.643133921652	12	talk	12	5466568	39	23	1	talk/talk023.wav
559.1444213894653	12	classical	2	5591584	40	39	1	classical/classical039.wav
571.6458088547786	12	acoustic	1	5716601	41	7	1	acoustic/acoustic007.wav
584.1684957876054	12	chn_aud	7	5841831	42	25	1	chn_aud/chn_aud025.wav
596.6697832554186	12	news	11	5966847	43	29	1	news/news029.wav
613.779155521112	12	hiphop	3	6137945	44	22	1	hiphop/hiphop022.wav
626.2804429889253	12	interview	9	6262961	45	20	1	interview/interview020.wav
638.7818304542386	12	metal	5	6387978	46	15	1	metal/metal015.wav
